name,num_game,avg_rating
NGS GAMES STUDIO,1,0
NHTV Breda University of Applied Sciences,1,6.6
NIGHTBOX,1,10
NIKITA ONLINE,4,6.14
NINE VR,3,8.67
NINJINIX,1,10
"NIS America, Inc.",3,8.22
NITETIME Studios,1,10
NK CREATIV TEAM,2,1
NLB project,5,7.77
NOHAM Games,1,8.65
NOINDEX GAMES,1,8.33
NORSKA,2,7.5
NPC Games,1,8.7
NPCWARE,1,8.33
NRDSlab,1,8
NS,3,6.48
NS STUDIO,1,7.52
NSC Creative,1,7.78
NSE,1,4.4
NTT Solmare,1,5.91
NTTGame,1,4.69
"NTWO Studio Co., Ltd",1,7.94
NVLMaker,4,9.12
NVRMIND,1,6.25
NaA Studios,1,8.57
Naarassusi Publisher,6,4.13
Nacho,1,0
Nadya Primak,1,3.33
Naev Team,1,7.5
Naga Entertainment;Nova Dimension,1,5.36
Naiad Entertainment LLC,1,8.93
NaissusWorks,1,10
Naked Sky Entertainment,1,7.54
Naloki,1,4.74
Nalu Zou,1,0
Namazu Studios,1,5
Namo,1,10
Nanali Studios,2,9.5
Nanite Storm,1,10
NanningsGames,7,7.27
Nano Games,2,7.62
NanoidGames,1,9.09
Nanoleptic Games,1,8.46
"Napoleon Games, s.r.o.",1,6.29
Naps Team,2,7.13
Narayana Walters,1,10
Narko Games,14,4.08
Narrator,4,9.77
Narrow Monolith,3,1.91
Narvalous Inc,1,1.67
Nat Quayle Nelson,1,7.88
Nathan Meunier,2,9
Nathaniel Carter,1,7.5
Nathaniel Powell,1,10
National Film Board of Canada,1,10
National ancient journey,1,5
Natsume Inc.,2,8.21
Naughty Children at Play,1,10
Naughty Squirrels,1,6.67
Nauris Amatnieks,3,7.32
Naval Sims,1,4
"Naviworks Co.,Ltd.",2,2.5
Nawia Games,1,7.93
Ncube Inc.,1,3.33
Ndemic Creations,1,9.34
NeWa Studios,1,6.67
NeXToNe,3,7.96
Neat Corporation,1,7.57
NeatVibez,1,3.57
Nebula Interactive,1,7.62
Necrophone Games,1,9.13
Ned van der Drift,1,5
NedoStudio,16,5.92
Nefarious Dimensions Inc.,1,5.31
Neither One Games,1,7.5
Nekki Limited,1,9.54
Neko Climax Studios,3,9.69
Neko Entertainment,2,7.04
NekoNyan Ltd.,3,9.96
NekoToFuurin,1,7.5
Nekomura Games,6,6.16
Nekyau,22,3.44
Nekyau Games,3,4.19
Nemesys Games,3,7.98
Nemeton Singularity Simulations,1,6.67
Nemo Studios,1,5.53
Nemoria Entertainment,1,9.25
Neo Kuriyo,1,8.75
Neo Red Ent.,1,7.5
NeoNight,1,7.71
Neobite Games,2,8.04
Neoclassic Games,3,7.45
NeocoreGames,5,7.2
Neognosis,1,9.07
Neojac Entertainment Inc.,1,5.6
Neokosmos Technologies Ltd.,1,5.23
Neomex-Games,1,2.03
"Neon Chasm, LLC",1,10
Neon Green Pin Games,2,6.08
Neon Serpent LLC,1,7.09
Neon Squid Games,1,2.5
Neonchimp Games,1,8.33
Neople,1,7.38
Neotenia,1,9.58
Neotro Inc.,1,9.38
Nerd Commando Game Studios,1,8.82
Nerd Herd Games,1,10
NerdRage Studios,1,8.62
NerdyYetis,1,8.64
Nerve Software LLC,1,9.32
Nervtek,1,10
"Nest Egg Games, LLC",2,7
Net Games Distribution LTD,1,2.49
NetDinamica,2,2.5
NetDragon Websoft Inc.,1,6.09
NetEase Games,1,6.82
Netcore Games,1,8.49
Netgame,1,6.13
Netgame Inc,1,4.42
"Nether Productions, LLC",1,4.23
Netlex Studio,1,5
Neuronality,1,7.42
Neuston AB,1,9.33
Never Don't Play,1,6.64
Neverworks Games,1,7.78
Nevosoft,1,8.1
New Adult Reality,1,5
New Atlantis Games,1,8.18
New Blood Interactive,4,9.01
New Bridge Games,2,9.55
New Hell Studios,1,7.19
New Horizon Productions,1,2
"New Life Interactive, LLC",1,3.33
New Orbit Games,1,7.22
New Reality Games,36,5.98
New Star Games,1,6.44
New Star Games Ltd,1,8.69
New State,2,5.53
New Vector Gaming,1,6.86
New World Horizon LLC,1,10
New World Interactive,2,8.63
New Worlds Games,2,5.66
NewGen,1,10
NewHopeGames,1,7.5
NewProject,1,7.61
NewRealityGames,1,3.17
NewWestGames,5,6.71
NewWorldCoders,1,4.4
Newfa Games,2,6.88
Newgrange Games,1,6.36
Newsight Games/bitBerg,1,7
Newsight games,1,8.95
Nexcore Studios,1,8.89
Nexon America Inc.,2,7.13
Nexon Korea Corporation,1,6.46
Next Dimension Game Adventures Ltd.,2,7.38
Next Friday Interactive,1,8.64
NextGen Games,1,7.78
NextVR,1,6
NexusLab,1,6.67
Nezon Production,2,6.31
Nezphere,1,4.74
NiVision,2,8.5
NiYOtan,1,10
Niasoft,1,6.25
Nib Games,1,5
"Nicalis, Inc.",6,8.24
Nice Shoes,1,5
Nichengun,1,7.5
Nicholas Backus,1,6
Nicholas Fisher,1,10
Nicholas Lives,1,6.93
Nicholas Mallory,1,5.91
Nicholas Pellegrino,1,8.24
Nicholas Rizzo,4,5.8
Nicholas Turner,1,10
Nick Donnelly,1,7.22
Nick Everlith,1,5
Nick Helweg,1,7.14
Nick Kestle,1,7.65
Nick Page!,1,8.75
Nick Schorer,1,0
Nick Shesterin,1,4.04
Nickana Studio,1,7.86
Nickervision Studios,8,9.67
NickyH,1,5
NickySwan,2,1.62
Nicolas Gonzalez,1,0
Nicolas Pierre-Loti-Viaud,1,9.27
Nidal alshawwaf,1,5
Niels Bauer Games,4,5.39
Nifedow Games,1,10
Niffler Ltd.,3,8.89
NifftyGameWorks,1,3.33
Nifty Productions,1,6
Nifty Tools UK,2,10
Night Apparatus,1,8.33
Night Dreams Studio,17,3.41
Night Node,1,8.33
Night Node Software,1,2.39
Night Owl Gaming LLC,1,10
Night Whale,2,7.5
Nightdive Studios,27,8.19
Nightdive Studios;Completely Unexpected Productions,1,8.18
Nightdive Studios;Retroism,2,6.75
Nightdive Studios;Throwback Entertainment,1,8.84
Nighthawk Interactive LLC,1,9.23
NighthoodGames,1,3
Nightmaker;SimplexGameStudio,1,0
Nightshade,1,10
Niine Games,1,7.85
Nik Nak Studios,1,8.31
NikFamilyGames,1,0
Niket Patel,1,3.33
Nikita Makeev,1,10
Nikita P.,1,7.06
NikitaOnline,1,10
Nikkihends Production,1,9.05
Niko Kivilahti,2,8.79
Nikola Bulj,1,8.95
NikuTreat,1,8.57
Nilem Studio,1,10
Nilo Studios,1,6.76
Nimble Tools,1,8.59
Nimbly Games,3,8.29
Nimbus Interactive,1,8.33
Ninba Games,2,9.14
Nincent,2,5.56
Nine Dots Studio,1,6.94
Nine Tales Digital,2,4.82
NineD Digital,1,6
Ninja Chip Studios,1,10
Ninja Kiwi,6,7.65
Ninja Robot Dinosaur,1,8.32
Ninja Theory,1,8.46
Ninja Whale Studios,3,8.01
Ninja in A Tux,1,8.75
NinjaBee,2,6.29
NinjaBee.com,1,7.5
NinjaDuck Games,1,7.27
NinjaRabbitStudio,1,6.92
Ninma Ltd,1,6.54
Nitro Games,3,5.01
Nitroglycerin Ltd.,1,7.5
Nitrome,1,9.67
Nitrome Limited,1,8.85
Nitrous Butterfly,1,8.5
Niu Studio,1,0
Nival,11,7.3
Nixtor Game Studio,1,9.3
Nkidu Games Inc.,5,7.57
No Goblin,2,8.48
No Matter Studios,1,8.17
No Moon,1,8.3
No More Robots,3,9.15
No Moss Studios,2,8.33
No Pest Productions,1,8.12
No Publisher,1,6.67
No Wand Studios,1,6.25
No-Brain Studio,1,4.26
No. 28 Games,1,7.5
NoBreadStudio,1,9.64
NoName Developments,1,8.75
NoRulesMakeGame,1,3.33
NoTime Studios,2,5
Noble Empire Corp.,1,8.29
Noble Master LLC,2,7.83
NobleWare,1,5.71
Noblemen VR,1,10
Noctecraft Entertainment,1,6.67
Nocturnal works,1,5.68
Nocturne Games,1,8.5
Nodbrim Interactive,1,6.32
Node Game Studios,1,6
Nodical Games,1,10
NodziGames,3,7.56
Noetic,1,6.7
Noetic Games,1,4.41
Nomad Assembly,1,7
Nomad Games,4,6.84
Nomad Studios,1,8.1
Nominia Ltd,1,7.46
NonFictional Games,1,0.77
Nonadecimal Creative,2,6.18
None,12,6.86
None - Independent,1,8.24
Nonostante Games,1,10
Nonsense Arts,1,9.74
Noodle Games,1,4
Noodlecake Studios Inc.,1,9.19
Noodletub Games,1,9.23
Noonan.Design,1,10
Nooner Bear Studio,1,8.19
Nooskewl,3,5.42
Noostyche,1,8.91
NorbSoftDev;Paradox Interactive,1,8.89
Nord GS,1,0
Nordcurrent,1,7.37
Nordic Legacy,1,1.43
Nordic Trolls,1,9.3
Normal Wholesome Games,1,6.07
Norrland Interactive,1,10
Norrman Brothers,1,8
North Side,1,7.05
North Star Games,1,8.63
North of Earth,2,5.75
Northbrain,1,7
Northern Amusements,1,10
NorthernLights Games,1,4.62
Northplay,1,9
Northway Games,4,7.53
Northwood Studios,1,8.44
Nostalgia Addict Games,1,9.81
"Nostatic Software, LLC",1,10
Not Chicken Games,1,10
Not Doppler,1,8.97
Not Magic,1,7.27
Not a Prototype games,3,8.22
Not-So Classic Games,1,10
Nothing Rhymes With Entertainment,2,10
Notorious Games,1,7.44
Notso Entertaining Productions,1,5.83
Notte Studio Games,1,8.33
Notus Games Ltd,7,9.02
Notus Games Ltd.,1,10
Noumenon Games,3,9.49
Nova Dimension,1,8.04
Nova-box,2,9.43
NovaLogic;THQ Nordic,8,7.72
NovaWake Studios,1,5
Novalink,4,6.16
Novaq Games,1,6.92
Novo Mundo,1,7.14
Nowhere Town,1,8.1
"NoxBiX Co,. Ltd.",1,9.52
Noxus Limited,1,9
Nozhin games studio,1,10
Ntroy LTD,1,4.08
Nuberu Games,2,8.85
Nuclear,1,5
Nuclear Box,1,10
Nuclear Fiction,1,8.33
Nuclear Fishin' Software,1,5.71
NuclearFirecracker,1,4.79
Nucleax,1,10
NuevoSpanish,1,5
NukGames,9,8.5
NukaGames,1,2.22
Nuke Game,1,5
Nuke Games,1,0
Nuke Nine,1,8.95
Nuligine,2,4.08
Null Activity,1,7.5
Null Pointer Studio,1,6.36
Null Reference Games LLC,1,5.46
Nullray Gaming,1,8.57
Numantian Games,2,8.42
Numb Thumb Studios,2,8.75
Number 77 Studios,1,10
Number None,1,9.44
Numicus LLC,1,5
Nunchuck Games,1,9.23
Nuno Donato,1,5.23
Nuts and Volts Electronics,4,1.88
Nyamyam,1,8.02
Nyan_Fort,2,10
Nyanko Gaming,2,10
NyberRoar Interactive,1,6.19
Nyble;N99,1,8
Nylon Blonde,1,10
Nylund Games,1,8
Nyu Media,14,8.35
O L Y M P U S,1,5.38
O'Stinky lab.,1,3.26
O'olBlue Inc.,1,7.34
O.P. Games,1,6.22
OC Game Studio,1,5
OCP,1,2.5
OCTET,1,7.86
ODBear Studios,3,7.33
ODD Games,1,4.51
ODIAK Games,1,10
ODev,1,7.68
OG-ZONE Digital Entertainment,1,1.9
OGSeries,1,3.94
OKAM Studio,1,8.12
OKSoft,1,10
OM ENTERTAINMENT,1,1
OMAG Official,1,6.92
OMB Media,1,10
OMNIDREAM CREATIONS,3,6.98
ON Reality lab.,1,5
ONE MORE LEVEL,2,7.25
ONECOMPANY,1,0
ONEVISION GAMES,1,6.09
OOTOTGames,1,6.82
OPEN LEVEL,1,8.57
OPENCAP STUDIO,1,6.67
ORBI Games,1,4.29
"ORIGIN Systems, Inc.;Nightdive Studios",1,10
ORiGO GAMES,1,9.33
OTBS,1,0
OTUSUN LAND,1,10
OVALIS INVESTMENTS LIMITED,1,6.5
OXY GameLab,1,10
OXYGENE MEDIA,1,7
Oasis Games,3,9.42
Oasis VR,1,7.96
Oats Studios,1,9.54
Obadiah D Luna,1,8.75
Obi-Wanya,3,3.11
Object Normal,2,7.78
Object Normal;Holojam,1,10
Oblion Studio,2,6.99
Oblivionburn Productions,1,5.74
Oblix LLC,1,9.23
Obscurasoft,1,9.48
Obscure Cloud,1,6.6
ObsessionSoft,1,7.75
Obsessive Science Games,1,7
ObshaGaming,1,4.62
Obulum,1,10
Obumo Games,2,3.33
Ocean Media LLC,5,7.38
Ocelot Society,1,8
"Octamon Co., Ltd.",1,5
Octo Studio,1,9
OctoBox Interactive,2,7.02
October Games,1,8.46
OctoberRaven,1,0
OctolabGames,1,10
Octopi is not a Word,1,10
Octopirate Games,1,10
Octopus 8 Studios,1,0
"Octopus Interactive VR, LLC",1,6.67
Octopus Tree,1,7.02
Octoshark Studios,1,8.68
Ocumens LLC,1,10
Odd Branch Publishing,1,5.65
Odd Chamber,1,5.71
Odd Comet Games,1,5.82
Odd Digs,1,10
Odd Meter,1,9.39
Odd Ocelot Games LLC,1,10
Odd Raven Studios,1,9.36
OddBird,1,6.88
OddGames,1,5
Oddrok,1,9.25
Oddworld Inhabitants,2,7.92
"Oddworld Inhabitants, Inc.",1,8.77
Odooh Games,2,6.64
Odysseus,1,10
OffWorld Laboratories ,1,10
OfficialCH,1,8.67
"Offworld Games, LLC",2,8.33
Offworld Industries,3,7.25
Ogopogoid Entertainment,1,7.8
Ogre Head Studio;Dangen Entertainment,1,8.78
Ogulcan Karaoglu,1,5.77
Oh!WHATif Inc.,1,9.58
"Oh, a Rock! Studios",6,9.58
OhNoo Studio,2,9.64
Ohayo Software,2,7.5
Ok De,1,7.2
Okinawa Sunrise,1,5
Old Doorways Ltd,1,10
Old Keyboard,1,8.03
Old Point Games,1,6
Old Town Entertainment,1,6.92
Oldblood,1,8.7
OlderBytes,1,8.21
Olea's World,1,10
Oleg Skutte,1,8.17
Oleksandr Savostianov,1,9.71
Oliveshark,1,6.67
Olivier Archer,2,7.5
Olivier LeClair,2,7.22
Olli-Samuli Lehmus,1,10
Olly Whillans,1,6.67
Olympia Verlag GmbH,1,6.67
OmaeDev,1,6.62
Omega Games,2,5.06
Omey Salvi,1,8.31
OmicGames,1,10
Ominous Entertainment,5,8.48
OmniStorm Gaming,1,9.09
Omnichron Studios,1,10
Omniconnection,1,6.93
Omnirift,2,8.33
On The Level Game Studios,2,6.47
On The Wall Entertainment,1,8.57
On the Level Game Studios,1,5.71
On5,1,7.63
OnBlind,5,5
OnFire Games,1,6.9
OnPluto,1,10
OnSkull Games,5,7.35
Onaemo Studio,1,9.4
Once A Bird,1,10
One Aperture,1,7.82
One Bit Studio,1,10
One Buck,1,5.88
One Hamsa,1,9.67
One Legged Seagull,1,8.17
One Lives Left,1,10
One Man,1,0
One Man Band Games,1,6.22
One Man Left Studios,2,7.69
One More Game,1,8
One Rep Closer,1,10
One Up Plus Entertainment,1,7.08
One Wheel Studio,1,7.54
One Wing Cicada,1,9.66
One Yuan Games,1,10
One-bit Punch,1,5.33
OneManTeam,1,6.79
OneOcean LLC,1,8
OneShark,3,8.4
OneTechAsia,1,2.27
Onefurinthebox,1,8
Oneiric Entertainment LLC,1,7.55
Oneironaut Academy LLC,1,3.57
Oninou,1,8.28
Onion Core,1,8.94
OnionMilk,1,7.5
Onipunks Studio Inc.,1,5.11
Oniris Studios,1,10
Onix Fox,1,2
Online OciGrup SL,1,7.38
Only Human Studios,5,4.79
Only Voxel Games,3,6.21
Onlyjoy`s production,1,10
Onteca Ltd ;CGA Simulation,1,4
Onur Vural,1,8.89
Onyx Lute,2,9.58
Oodlescube,1,8.33
Oomst Games,1,6.92
Opal Games,1,7.5
Open Mid Interactive,1,9.38
Open Sorcery Games,1,9.8
Open Source Publishing,1,7.36
Open World Interactive,1,6.21
OpenWorldComics,1,8.57
Opendream,1,8.46
Operation Codename,1,6.25
Operation Constellation,1,10
Operation Games,1,8.12
Ophyer,1,4.29
Opium Pulses Entertainment,2,6.91
Oppai Reveal Studios,1,8.79
Opposable Games,1,4.29
Optical Override,1,9.64
OraMonkey,4,6.69
Oracle Gaming Orlando LLC,1,5.33
OranCG,1,0
Orange Bridge Studios,1,7.14
Orange Valley,1,8.89
OrangeGames;YoudaGames,1,7.22
Orangepixel,7,6.77
OrangesGame Technology Limited,1,4.66
Orator Games,1,6.67
Orbital Knight,1,5.76
Orbital Views,1,7.5
"Orbus Online, LLC",1,8.07
Orc Hunter Developer Team,1,3.33
Orch Star Studios,1,8.67
Orchid Games,1,9.12
Ore,1,9.33
Oreol,2,5.23
Orfeas Game Studio,1,10
Organic Humans,1,4.63
Organic Robot Games,1,6
Origami Sword,1,8.89
Origin8 Technologies Ltd,1,8.54
Original Gam,1,3.33
OriginsVR,1,8.62
Orihaus,1,10
Oriku Inc,1,7.38
Oriolus Software GmbH,1,10
OrionSoft,3,6.13
Orlyapps,1,8.84
Orphic Software,1,6.69
Orrery Games,1,10
Orthogonal Games,1,9.11
OrtiGames/OrtiSoft,1,10
Oruji Productions,1,6.17
Oryon Entertainment,1,5.13
Oryps Games,1,10
Oryx Design Lab,1,7.87
Oryzhon Studios,3,5.27
Osarion;Mountaineer,1,9.5
Osaris Games,1,7.97
Oscar Brittain,1,9.14
Oscar K,1,8.85
Oscar Kenneth Albero Ingles,1,9.36
Oscar Rindel Peulicke,1,7.14
Osgoode Media,1,7.9
Osky Studios,1,7.24
Oslo Albet,1,9.09
Osmium,1,8
Osumia Games,1,8.76
OtakuMaker,1,6.92
OtakuMaker SARL,44,4.38
OtakuMaker.com,6,5.94
Other Kind Games,1,8.48
Other Ocean Group,1,9.61
Other Side Worlds,1,10
Other Tales Interactive,1,9.34
Otis Miller,1,6.67
Otter-Co,1,9.65
"Ottercopter Studios, LLC",2,8.57
Ottropi Games,1,10
Oubliette,1,6.46
Ouch Giver Games,2,9.58
Out There Entertainment,1,5.71
Out of the Park Developments,4,9.03
OutOfBounds Software Solutions Inc,1,4.67
OutOfTheBit Ltd,1,7.79
Outdoor Gaming,1,9.33
Outer Brain Studios,1,9.29
Outer Grid Games LLC,1,7.66
Outer Planet Studios,1,8.75
Outerminds Inc.,1,8.89
Outgunned Games,1,10
Outhouse Games,1,2.86
Outlaw,2,10
Outlaw Wars,1,5.74
Outlawed Games;Ecchi Empire,1,9.17
Outlier Interactive,1,4
Outrage Games,1,10
Outright Games Ltd. ,1,7.27
Outsider Games,1,8.7
Over The Moon,1,8.84
Over The Top Games,1,8.53
Over the Top Games,1,9.06
Overcome Studios,1,9.09
Overcurfew,1,6.84
Overflow,4,8.14
Overgroup,1,6.72
Overhead Games,1,4.64
Overhype Studios,1,8.8
Overidon Omnimedia,1,7.5
Overimagined Games,1,5.83
OverjoyedGameDevs,1,10
Overly Complicated Games,1,8.3
Overrun Games,1,6.96
Ovid Works,1,9.3
Ovidiu Chis,1,5
Owen Bell,1,10
Owen Smallwood;Duncan Boyes,1,8.33
Owl Cave,1,8.26
Owl Green Sea,1,10
Owl Studio,1,9.33
Owl Tribe Entertainment,1,7.81
Owlbear,1,8.08
Owlchemy Labs,4,7.75
Owlet,1,8.86
Owlgorithm LLC,2,3.5
OxPrime Studio,1,0
OxPrimeStudio,2,6.02
Oxana,1,6.54
Oxeye Game Studio,1,8.09
Oxrock Studio,1,6
P2 Games,1,4.11
PAIN Games,1,6
PBFP,1,5
PCAndVR,1,10
PD Design Studio,1,4.12
PDDS ENT,1,6.67
PETA,1,6.29
PETABYTE GM,1,7.78
PF3D,1,5.46
PGN Inc,4,8.68
PHL Collective,1,7.8
PHY-SIX,1,2.5
PITAYA NETWORK LIMITED,1,8.78
PIXELAKES LLC,1,10
PIXELBUG,1,4.23
PIXELMAKER-2016 PLTD,1,6.31
PIXIMAP,1,7.37
PIXOWL INC.,2,5.96
PIXYUL,1,6.61
PIxelssoftworks,1,6.67
PLAY Mephistowaltz,1,8.67
PLAYMIND,1,8.86
PLAYWITH Interactive Inc.,1,7.19
PNxDesigns,1,6
"POCKET PAIR, Inc.",1,8.66
POLYRAW,1,1.67
POPSAUR,1,6
POW Games,1,8.75
PPC,2,9.44
PPofGG,1,2.5
PQube Limited,13,8.15
PQube Limited;Look At My Game,1,8.75
PQube Limited;SONNORI Corp,1,6.7
"PRIME WORKS Co.,Ltd.",2,9
PRO2131 LLC,1,6.67
PROJECT YNP,1,7.56
PROLEGO Ltd.,1,10
PS Games,4,8.61
PSR Outdoors,1,2.73
PSY LABS,1,8.1
PUBG Corporation,1,5.05
Pablo Vidaurre Sanz,2,7.84
Packet1337 Inc.,1,9.31
Packet39,1,8.89
Paddle Team,1,8.89
Painted Sky Studios,1,6.15
Pal Diaray,1,10
PaleBlue XYZ,1,10
Paleno Games,6,7.55
Paleo Entertainment,1,2.96
Paleozoic,1,7.5
Palfrey Games,1,7.5
PalfreyGames,1,2.67
Palladium Games,1,10
PalveGames,1,6.67
PanGuoJun,3,7.11
PanTrojan Studio,1,7.5
Panayotis Lampitsakis,1,0
Panda Indie Studio,1,6.82
Pandamonium Games Design,1,10
Pandora Entertainment,1,2.59
Pandorica,1,7.78
Pangake,1,10
Panic Art Studios,2,8.14
Panic Bot Games,1,10
Panic Ensues Software,2,6.47
Panic;Campo Santo,1,8.56
Panoramik Inc,1,8.67
Panoramik inc,1,6.72
Pantera Entertainment,2,5.15
Panzer Gaming Studios,3,3.47
Papaya Play,2,4.76
Papaya Play;Vertigo Games America,1,5.16
Paper Cult,1,8.89
Paper Fan Games,1,8.33
Paper House,1,9.64
Paper Pirates,2,5.87
Paper Plane,1,6.04
Paper Rose Games,1,10
Paper Scorpion Co.,1,6
Paperash Studio,1,7.52
Paperdog Games,1,5.38
Para,1,8.82
Parabole;Ravenscourt,1,8.32
Parabox Games,1,7.75
Paradise Project,18,7.78
Paradox Interactive,44,7.5
Paradox Interactive;Bandai Namco,1,6.6
Parakite LTD,1,10
Parallax Labs,1,6.47
Parallaxian Pty Ltd,1,6.88
Parallel Intersection Studio,1,10
Parallel Mind LLC,1,5
Parallel Space Inc,1,7.11
Paratope,1,6.15
Paris Stalker;ALL iN,1,9.09
Parizagames Ltd.,1,10
Parkerhill Reality Labs,1,9.44
Parmenion Games,1,8.95
"Parody Games, LLC",1,7.77
Parrott Studios,2,5
"Parsec Productions, LLC",1,10
Part Time Monkey,1,7.9
PartTimeIndie,1,9.13
Parta Games Oy,1,8.92
Partial Reality,1,7.39
Partickhill Games Limited,1,9.54
Particle Studios,1,8.87
Party Robot Studio,1,6.45
Pastanaga Sideral,1,8.53
Patagoniart,4,5.88
PatatEj,1,3.16
PatchNoteStudio,1,3.12
Patchwork Games,1,10
Pathea Games,1,6.9
Pathfinder Games,1,7.46
Pathless Games,1,5.88
PatrAwW,1,10
Patrice Meneguzzi,1,8.45
Patrick Scott,1,6.67
Patriot Game Studio,1,6.75
Patryk Szuberla,1,3.33
Patryk Taranek,1,2.76
Paul Boland,1,10
Paul C. K. W,1,5.24
Paul Cooney,1,7.69
Paul Georghiou,1,10
Paul Kearley,1,10
Paul Kohler,1,7.5
Paul Piepenhagen,1,10
Paul Schneider,3,8.84
Paul Svelmoe,1,10
Pauline Game,1,8.57
Pauloondra,1,10
Pavel Black,1,5
Pavel Bulatov,1,2.08
Pavel Jamal,1,8.82
Pavel Zinchenko,1,7.35
Pavo Studio,1,8.8
Pawmigo Games,1,9.47
Payload Studios,1,8.24
Payoff Technologies,1,10
Pb Studios,1,5.61
Peace,7,4.77
Peace & Love Games,1,9.07
Peach Pie Productions;Black Shell Media,1,8.66
Peaksel,1,3.33
Peaksel D.O.O. Nis,1,3.57
Peasant Studio,1,0
Peculiar Games,1,8.24
Peddler Games,1,9.23
Pedica Games,1,7.5
Pedro Castro Menezes,1,8.57
Pedro Zea,1,7.88
Peernet Games,1,7.27
Pegnio Ltd,1,4.69
Pelagames,1,7.5
Pelican Party Studios,2,9.09
Pelikan13,1,9.17
Peltast Software,1,9.38
Penelope Evans,1,10
Pengu2,1,10
PenguiNet,1,10
Penguin Tower Studios,1,7.5
"Penny Arcade, Inc.",1,8.68
Penrose Studios,1,9.67
"Pentadimensional Games, SL",1,7.33
Pentavera,1,8.86
Penumbra Games,1,10
Peoleo Entertainment,1,5.1
People Gotta Play,1,4.35
PepoLab,1,5.24
Perfect Acorn,1,5
Perfect Square Studios,1,6.17
Perfect Square Studios LLC,1,10
Perfect World Entertainment,4,7.59
"Perfect.Golf, Inc.",1,6.08
Performance Simulations,1,7.78
Perfuse Entertainment,1,8.12
Perilous Orbit,2,8.78
Perky Peach Games,1,8
Permadeath,1,8.16
Perpetual FX Creative,1,3.75
Perro Electrico,1,9.38
Persera Software Inc.,1,9.62
Persona and Pixel studio,1,5.19
Perun Creative,1,6.7
Perverse Games,8,8.06
Petcom ltd.,1,10
Peter Brinson and Kurosh ValaNejad,1,9.41
Peter Gutenko,1,9.73
Peter Hann,1,5.42
Peter Hrdy,1,6.25
Peter Junior Leonar,1,5.46
Peter Labick,1,4.44
Peter Labick Development,1,4
Peter Manfreda,1,10
Peter Turcan,1,0
Peter Valencia,1,6.84
Peter Whalen,1,9.13
Petite Fleur Productions,2,6.88
Petite Games,4,7.22
Petraller Studios,1,10
Petro Poroshenko & company,1,5.71
Petro Shoferystov,1,9.36
Petroallah,1,10
Petroglyph,4,7.58
Petrolhead software,1,6.36
Petter Malmehed,1,8
Pezomi,1,6.89
Phaenom GmbH,1,4
Phalanx,1,5.29
Phanom Games,1,2.19
Phantom 8 Studio,1,3.85
Phantom Compass,1,7.65
Phantom EFX,1,7.15
Phantom Pine Studios,1,9.63
Phantom8 Studio,1,7.98
Phantomisreal Ltd.,1,3.92
Phaser Lock Interactive,4,8.48
Phat Phrog Studios,9,5.03
Pheonise,1,7.14
Phil Blank,1,10
Phil Fortier,4,9.91
Philip Day,1,7.92
Philip Royer,2,4.64
Philippe Forgeur,1,6.88
Philippe Pelchat,1,7.5
Phobetor;Plug In Digital,1,5.43
Phodex Games,1,7
Phoenix Coalition,1,0
Phoenix Game and Publisher Studio,1,6.03
Phoenix Interactive Studio,1,3.66
Phoenix Online Publishing,10,8.37
Phoesion,3,6.31
Phony Game Studios,1,8.48
Phosfiend Systems,1,8.62
Phosphene Designs LLC,1,6
Phosphor Games,2,8.24
Phr00t's Software,9,7.65
Phung Games,2,7.71
Phylliida,3,5.74
PhyseLite,1,8.46
Physiology with Dr Christian,1,9.25
Physmo,1,9.38
PiBoSo,1,7.47
PiFTy,1,2
Piaj,1,10
PianoB Studio,1,10
Pickle Drugs,2,8.75
Picorinne Soft,2,9.44
Picselica Ltd,1,8.51
Pie On A Plate Productions,1,10
Piece of Cake studios,1,7.34
Pierced Games,1,2.76
Pierre Brengues,1,7.5
Pierrec,1,10
Pig Ignorant Entertainment,2,8.12
Pig's Indie Games,1,6.64
"PigDogGames,LLC",1,5.73
PigelPix,1,7.88
PigeonCube Studios,1,10
PigeonDev,2,8.57
Pigeonaut,1,8
Pigeons Interactive,1,7.48
Pigmeu Games,1,0
PikPok,2,9.04
Piko Interactive,1,1.43
Piko Interactive LLC,10,8.36
Piko Interactive LLC;Classics Digital,8,6.34
PileOfCrab,1,5.42
Pilgway,2,9.69
Pill Bug Interactive,1,4.8
Pillow Fight,1,9.34
Pillow Fight Games,1,9.62
Pillow's Willow,1,10
PillowPigGames,1,8.38
Pilone Consulting,1,4.29
PilotLumpa Gaming,1,4.92
Pine Street Codeworks LLC,1,10
Pineapple Software Management,1,10
Pinhead Games,2,8.3
Pink Potion,1,8.57
PinkPeach,1,7.09
Pinky Up Games,1,10
Pinta Studios,1,8.39
Pinta Studios;Jaunt China,1,6.25
"Pipeteam Games, LLC",1,7.06
Pipeworks Studios,1,6.31
Pipliz,1,8.51
Pippala Games,2,8.25
Piranaking,1,7.91
Pirate Software,2,9.83
Pirate-Rob,1,10
Pirates Of Love,1,8.24
Pirotexnik,6,8.9
Pirozhok Studio,1,7.2
Pistachi Studio,1,10
Pixanna,1,9.57
Pixbits,1,8.02
Pixcapi,1,10
Pixel Accountant,1,9.6
Pixel After Pixel,1,8.33
Pixel Art Monster - Color by Number,1,10
Pixel Barons,1,10
